"file name","company name","topic","source_file_path","notes/keywords","country","sector","revenue","employees"
"Lammhults Design Group Report Pension.txt","Lammhults Design Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Lammhults%20Design%20Group%20Report%20Pension.txt","File contain a summary of pension plans for company Lammhults Design Group","Sweden","technology",440,2590
"Lehto Report Pension.txt","Lehto","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Lehto%20Report%20Pension.txt","File contain a summary of pension plans for company Lehto","Denmark","consumer defensive",240,480
"Lifco Report Pension.txt","Lifco","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Lifco%20Report%20Pension.txt","File contain a summary of pension plans for company Lifco","Denmark","consumer defensive",240,480
"Linc Report Pension.txt","Linc","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Linc%20Report%20Pension.txt","File contain a summary of pension plans for company Linc","Finland","consumer cyclical",180,700
"Lindab Group Report Pension.txt","Lindab Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Lindab%20Group%20Report%20Pension.txt","File contain a summary of pension plans for company Lindab Group","Finland","consumer cyclical",180,700
"Lollands Bank Report Pension.txt","Lollands Bank","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Lollands%20Bank%20Report%20Pension.txt","File contain a summary of pension plans for company Lollands Bank","Finland","consumer cyclical",180,700
"Loomis Report Pension.txt","Loomis","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Loomis%20Report%20Pension.txt","File contain a summary of pension plans for company Loomis","Sweden","financial services",0,0
"Lsb Report Pension.txt","Lsb","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Lsb%20Report%20Pension.txt","File contain a summary of pension plans for company Lsb","Sweden","financial services",0,0
"Luxor Report Pension.txt","Luxor","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Luxor%20Report%20Pension.txt","File contain a summary of pension plans for company Luxor","Sweden","real estate",50,40
"Maha Energy Report Pension.txt","Maha Energy","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Maha%20Energy%20Report%20Pension.txt","File contain a summary of pension plans for company Maha Energy","Sweden","real estate",50,40
"Malmbergs Elektriska Report Pension.txt","Malmbergs Elektriska","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Malmbergs%20Elektriska%20Report%20Pension.txt","File contain a summary of pension plans for company Malmbergs Elektriska","Sweden","real estate",50,40
"Marimekko Report Pension.txt","Marimekko","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Marimekko%20Report%20Pension.txt","File contain a summary of pension plans for company Marimekko","Sweden","communication services",130,150
"Martela Report Pension.txt","Martela","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Martela%20Report%20Pension.txt","File contain a summary of pension plans for company Martela","Sweden","communication services",130,150
"Matas Report Pension.txt","Matas","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Matas%20Report%20Pension.txt","File contain a summary of pension plans for company Matas","Sweden","communication services",130,150
"Medcap Report Pension.txt","Medcap","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Medcap%20Report%20Pension.txt","File contain a summary of pension plans for company Medcap","Sweden","technology",5400,24800
"Medicover Report Pension.txt","Medicover","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Medicover%20Report%20Pension.txt","File contain a summary of pension plans for company Medicover","Sweden","technology",5400,24800
"Medivir Report Pension.txt","Medivir","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Medivir%20Report%20Pension.txt","File contain a summary of pension plans for company Medivir","Sweden","technology",5400,24800
"Metsa Board Report Pension.txt","Metsa Board","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Metsa%20Board%20Report%20Pension.txt","File contain a summary of pension plans for company Metsa Board","Sweden","technology",680,1970
"Micro Systemation Report Pension.txt","Micro Systemation","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Micro%20Systemation%20Report%20Pension.txt","File contain a summary of pension plans for company Micro Systemation","Sweden","technology",680,1970
"Midsona Report Pension.txt","Midsona","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Midsona%20Report%20Pension.txt","File contain a summary of pension plans for company Midsona","Sweden","technology",680,1970
"Mildef Report Pension.txt","Mildef","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Mildef%20Report%20Pension.txt","File contain a summary of pension plans for company Mildef","Sweden","basic materials",1840,4960
"Millicom Report Pension.txt","Millicom","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Millicom%20Report%20Pension.txt","File contain a summary of pension plans for company Millicom","Sweden","basic materials",1840,4960
"Mips Report Pension.txt","Mips","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Mips%20Report%20Pension.txt","File contain a summary of pension plans for company Mips","Finland","consumer defensive",1000,3000
"Moens Bank Report Pension.txt","Moens Bank","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Moens%20Bank%20Report%20Pension.txt","File contain a summary of pension plans for company Moens Bank","Finland","consumer defensive",1000,3000
"Moment Group Report Pension.txt","Moment Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Moment%20Group%20Report%20Pension.txt","File contain a summary of pension plans for company Moment Group","Sweden","consumer cyclical",21080,96460
"Momentum Report Pension.txt","Momentum","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Momentum%20Report%20Pension.txt","File contain a summary of pension plans for company Momentum","Sweden","consumer cyclical",21080,96460
"Mtg Report Pension.txt","Mtg","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Mtg%20Report%20Pension.txt","File contain a summary of pension plans for company Mtg","Sweden","consumer cyclical",21080,96460
"Mthh Report Pension.txt","Mthh","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Mthh%20Report%20Pension.txt","File contain a summary of pension plans for company Mthh","Sweden","technology",270,1130
"Munters Report Pension.txt","Munters","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Munters%20Report%20Pension.txt","File contain a summary of pension plans for company Munters","Sweden","financial services",340,1100
"Musti Report Pension.txt","Musti","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Musti%20Report%20Pension.txt","File contain a summary of pension plans for company Musti","Sweden","financial services",340,1100
"My Safety Report Pension.txt","My Safety","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/My%20Safety%20Report%20Pension.txt","File contain a summary of pension plans for company My Safety","Sweden","financial services",340,1100
"Mycronic Report Pension.txt","Mycronic","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Mycronic%20Report%20Pension.txt","File contain a summary of pension plans for company Mycronic","Sweden","basic materials",2130,3500
"Nanologica Report Pension.txt","Nanologica","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nanologica%20Report%20Pension.txt","File contain a summary of pension plans for company Nanologica","Sweden","basic materials",2130,3500
"Naxs Report Pension.txt","Naxs","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Naxs%20Report%20Pension.txt","File contain a summary of pension plans for company Naxs","Sweden","basic materials",2130,3500
"Ncab Group Report Pension.txt","Ncab Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Ncab%20Group%20Report%20Pension.txt","File contain a summary of pension plans for company Ncab Group","Finland","consumer cyclical",40,160
"Ncc Group Report Pension.txt","Ncc Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Ncc%20Group%20Report%20Pension.txt","File contain a summary of pension plans for company Ncc Group","Finland","consumer cyclical",40,160
"Nederman Report Pension.txt","Nederman","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nederman%20Report%20Pension.txt","File contain a summary of pension plans for company Nederman","Finland","consumer cyclical",40,160
"Neste Report Pension.txt","Neste","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Neste%20Report%20Pension.txt","File contain a summary of pension plans for company Neste","Denmark","basic materials",360,1190
"Net Insight Report Pension.txt","Net Insight","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Net%20Insight%20Report%20Pension.txt","File contain a summary of pension plans for company Net Insight","Denmark","basic materials",360,1190
"Netcompany Report Pension.txt","Netcompany","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Netcompany%20Report%20Pension.txt","File contain a summary of pension plans for company Netcompany","Denmark","basic materials",360,1190
"Netel Report Pension.txt","Netel","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Netel%20Report%20Pension.txt","File contain a summary of pension plans for company Netel","Sweden","real estate",190,420
"New Wave Group Report Pension.txt","New Wave Group","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/New%20Wave%20Group%20Report%20Pension.txt","File contain a summary of pension plans for company New Wave Group","Sweden","real estate",190,420
"Newcap Report Pension.txt","Newcap","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Newcap%20Report%20Pension.txt","File contain a summary of pension plans for company Newcap","Finland","consumer cyclical",4110,17790
"Nibe Report Pension.txt","Nibe","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nibe%20Report%20Pension.txt","File contain a summary of pension plans for company Nibe","Finland","consumer cyclical",4110,17790
"Nilorngruppen Report Pension.txt","Nilorngruppen","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nilorngruppen%20Report%20Pension.txt","File contain a summary of pension plans for company Nilorngruppen","Finland","consumer cyclical",4110,17790
"Nobia Report Pension.txt","Nobia","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nobia%20Report%20Pension.txt","File contain a summary of pension plans for company Nobia","Sweden","healthcare",930,65680
"Nokia Report Pension.txt","Nokia","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nokia%20Report%20Pension.txt","File contain a summary of pension plans for company Nokia","Sweden","healthcare",930,65680
"Nokian Report Pension.txt","Nokian","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nokian%20Report%20Pension.txt","File contain a summary of pension plans for company Nokian","Sweden","healthcare",930,65680
"Nolato Report Pension.txt","Nolato","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nolato%20Report%20Pension.txt","File contain a summary of pension plans for company Nolato","Denmark","consumer cyclical",310,330
"Norden Report Pension.txt","Norden","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Norden%20Report%20Pension.txt","File contain a summary of pension plans for company Norden","Denmark","consumer cyclical",310,330
"Nordfyns Bank Report Pension.txt","Nordfyns Bank","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nordfyns%20Bank%20Report%20Pension.txt","File contain a summary of pension plans for company Nordfyns Bank","Denmark","consumer cyclical",310,330
"Nordic Waterproofing Report Pension.txt","Nordic Waterproofing","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nordic%20Waterproofing%20Report%20Pension.txt","File contain a summary of pension plans for company Nordic Waterproofing","Sweden","industrials",4350,11170
"Nordisk Bergteknik Report Pension.txt","Nordisk Bergteknik","pension","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/Pension/Nordisk%20Bergteknik%20Report%20Pension.txt","File contain a summary of pension plans for company Nordisk Bergteknik","Sweden","industrials",4350,11170
